name_id,xy,page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,entry_name,entry_perprice,entry_caseprice,entry_country,entry_vintage,entry_color,entry_variety,entry_region,entry_province,name_dis,xy_dis,score
d7g01t-007_1_10,"{2492,-5364}",d7g01t-007,52,The Champagnes of Moet & Chandon,Dom Perignon Rose,1962,37.50,405.00,Standard,wine,Sparkling,Rosé,France,Bottle,37.50,405.00,,,,,,,15,271,0
d7h014-014_1_5,"{967,-1505}",d7h014-014,247,French Champagne,Moet & Chandon Brut Imperial,1971,17.89,193.21,Standard,wine,Sparkling,White,France,MOET CHANDON BRUT IMPERIAL,17.89,193.21,Chile,1971,,,,,2,220,0
d7h59w-017_1_7,"{404,-4862}",d7h59w-017,32,French Champagne on Sale,Perrier Jouet Brut,1952,9.25,100.00,Standard,wine,Sparkling,White,France,PERRIER JOUET BRUT FEV CPUS NOR Ivan AIRE,9.25,100.00,France,1952,,,,,23,69,0
d7j01f-007_5_4,"{296,-3851}",d7j01f-007,97,American Champagne,St. Michel Brut (N.Y.),0,2.59,27.95,Standard,wine,Sparkling,White,United States of America,Lait CASILLA SALE MISE Nell Tian Scotch New York GOLDEN CREAM Vos Resvtifuilixrmade Fee,2.49,27.95,US,,,,,New York,76,64,1.99999999999999
d7js34-025_1_12,"{538,-4994}",d7js34-025,81,Sparkling Wine from the French Alps,Boyer Brut (Haut-Savoie),1961,3.49,39.75,Standard,wine,Sparkling,White,France,BOYER BRUT (Haut Savoie),3.49,39.75,France,1961,,,Savoie,,1,72,0
d7kw23-009_1_2,"{450,-2051}",d7kw23-009,811,White Wines from the Rhone Valley,Crozes Hermitage Blanc,1964,2.29,24.75,Standard,wine,Still,White,France,ST PERAY,2.99,30.15,,1966,,,,,18,78,14
d7kw23-009_1_7,"{515,-2842}",d7kw23-009,441,White Wines from the Rhone Valley,Chateau Grillet,1966,15.95,172.00,Standard,wine,Still,White,France,COTES RHONE ROUGE (Nicolas),1.29,13.95,,1966,red,,Cotes du Rhone,,20,52,293.2
d7ms3r-030_1_8,"{558,-3180}",d7ms3r-030,22,Other Sparkling Wines,Lambrusco Spumante,0,4.09,44.18,Standard,wine,Sparkling,Red,Italy,LAMBRUSCO SPUMANTE,4.09,44.18,,,,Lambrusco,,,0,154,0
d7mw2d-002_2_2,"{1773,-1993}",d7mw2d-002,583,Burgundy / Reds / Mongeard - Mugneret,Mongeard - Mugneret Pinot Noir Estate-Bottled,0,0.00,24.00,Standard,wine,Still,Red,France,Pinot Noir Estate $24 Sis Estate,42.00,,,,,Pinot Noir,,,32,132,840
d7pp4q-023_2_11,"{2044,-2753}",d7pp4q-023,17,American Champagne,Schramsberg Blanc de Blancs,1974,10.50,0.00,Standard,wine,Sparkling,White,United States of America,SCHRAMSBERG BLANC DE BLANCS (California),10.50,,US,1974,white,,,California,13,25,0
d7ps3c-002_1_6,"{416,-3686}",d7ps3c-002,5039,Champagnes on Sale,Bollinger Brut,,6.35,68.58,Split,wine,Sparkling,White,France,BOLLINGER BRUT (ozmtandy Kan RRS,6.35,68.58,France,,,,,,18,110,0
d7ps3c-006_2_4,"{306,-4431}",d7ps3c-006,244,The Great 1964 Burgundies,MONTHELIE (Potinet-Ampeau),1964,3.49,37.70,Standard,wine,Still,Red,France,MONTHELIE Potinet Ampeau,3.49,37.70,France,,,,Monthelie,,3,109,0
d7qp41-006_1_2,"{455,-2665}",d7qp41-006,617,The Great White Burgundies,Chablis La Foret,1967,2.19,23.65,Standard,wine,Still,White,France,CHABLIS FORET,2.29,23.65,France,,,,Chablis,,3,126,2
d7s881-005_1_10,"{1831,-4545}",d7s881-005,152,Why Buy French Champagne before December 31st?,Bollinger Special Cuvee Brut,0,12.95,140.00,Standard,wine,Sparkling,White,France,DOMRUINARTBLANC DEBLANCS,13.99,188.89,France,1971,white,,,,22,70,20.8
d7sg6b-004_1_2,"{763,-1343}",d7sg6b-004,250,Red Bordeaux on Sale,Chateau Palmer,1970,15.50,167.40,Standard,wine,Still,Red,France,Chateau Palmer (Margaux),15.50,215.00,France,1970,,,Margaux,,10,435,0
d7sg6b-014_1_3,"{760,-1759}",d7sg6b-014,81,Champagnes and Sparkling Wines,Boyer Brut Blanc de Blancs,1972,5.49,59.30,Standard,wine,Sparkling,White,France,BOYER BRUT BLANC DE BLANCS,5.49,59.30,,1972,white,,,,0,381,0
d7tg6n-004_3_22,"{466,-4557}",d7tg6n-004,8,French Champagnes-Bottles,Moet Dry Imperial,1959,8.90,96.12,Standard,wine,Sparkling,White,France,Moet Dry Imperial,8.90,96.12,Chile,1959,,,,,0,39,0
d7tg6n-004_3_4,"{470,-3579}",d7tg6n-004,25,French Champagnes-Bottles,Ledoyen Blanc de Blancs,1959,5.99,68.50,Standard,wine,Sparkling,White,France,Ledoyen Blanc de Blanes,5.99,68.50,,1959,white,,,,1,36,0
d7tg6n-004_3_6,"{470,-3682}",d7tg6n-004,18,French Champagnes-Bottles,Clicquot Yellow Label Brut,0,6.64,71.71,Standard,wine,Sparkling,White,France,Clicquot Yellow Label Brut,6.64,71.71,,,,,,,0,35,0
d7vc79-003_1_20,"{552,-4837}",d7vc79-003,56,French Champagnes,Mumm's Cordon Rouge Brut,1964,10.45,112.86,Standard,wine,Sparkling,White,France,CORDON ROUGE BRUT,10.45,,,1964,red,,,,7,26,0
d7vc79-003_2_6,"{2216,-3094}",d7vc79-003,39,French Champagnes,Dom Ruinart Blanc de Blancs,1964,15.79,170.54,Standard,wine,Sparkling,White,France,DOM RUINART BLANC DE BLANCS,15.79,,France,1964,white,,,,0,28,0
d7x30h-016_1_6,"{650,-3589}",d7x30h-016,31,French Champagnes on Sale,Louis Roederer Cour Royale Brut,0,6.98,75.50,Standard,wine,Sparkling,White,France,Here best Champagnes tasted wonderful Cuvee 1959 Though Champagn,5.98,,France,1960,,,,Champagne,54,64,20
d7z30t-008_2_8,"{680,-4391}",d7z30t-008,108,Other World-Famous Champagnes,Piper Heidsieck Extra Dry,0,6.75,74.25,Standard,wine,Sparkling,White,France,LOUIS ROEDERER BRUT,6.85,73.93,France,,,,,,19,118,1.99999999999999
d7z30t-008_3_9,"{2306,-4160}",d7z30t-008,106,Other World-Famous Champagnes,Piper Heidsieck Brut,1959,8.70,95.70,Standard,wine,Sparkling,White,France,BRUT BOLLINGER,8.79,94.95,France,,,,,,17,118,1.8
d7101s-026_1_23,"{415,-3787}",d7101s-026,111,French Champagnes,Perrier Jouet Blason de France,1969,16.95,183.05,Standard,wine,Sparkling,White,France,160 FRANCE DE Ceri BLASON Savi JOUET PERRIER,1.68,160.85,Italy,,,,,,30,31,305.4
d79w2m-030_1_10,"{355,-4690}",d79w2m-030,528,Red Burgundies,"ECHEZEAUX, Mugneret",1966,4.49,48.50,Standard,wine,Still,Red,France,ECHEZEAUX Mugneret,4.49,48.50,France,,,,Echezeaux,,1,19,0
d79w2m-009_1_3,"{338,-3123}",d79w2m-009,434,The Great 1961 Clarets,"CHATEAU PRIEURE LICHINE
 (Margaux)",1964,4.49,48.50,Standard,wine,Still,Red,France,CHATEAU PRIEURE LICHINE Margaux),4.48,48.50,France,,,,Margaux,,2,89,0.199999999999996
d79w2m-009_1_8,"{327,-4673}",d79w2m-009,615,The Great 1961 Clarets,"CHATEAU BEYCHEVELLE
 (St. Julien)",1964,5.99,64.70,Standard,wine,Still,Red,France,CHATEAU BEYCHEVELLE (Saint Julien),3.99,64.70,France,,,,,,5,85,40
d79w2m-009_2_9,"{2116,-4814}",d79w2m-009,203,The Great 1961 Clarets,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1964,23.50,253.80,Standard,wine,Still,Red,France,CHATEAU LAFITE ROTHSCHILD (Pauillac) Meee,23.50,253.80,France,,,,Pauillac,,6,67,0
d79w2m-034_1_27,"{354,-4465}",d79w2m-034,441,White Wines of the Rhone Valley,"CHATEAU GRILLET, Neyret-Gachet",1966,13.69,147.73,Standard,wine,Still,White,France,CHATEAU GRILLET Neyret Gachet,13.69,147.73,France,1966,,,,,2,6,0
d79w2m-013_2_10,"{332,-3148}",d79w2m-013,159,Red Bordeaux,CHATEAU MEYNEY (St. Estephe),1964,3.03,33.27,Standard,wine,Still,Red,France,dlasdde LINLY (SL Eslephe),3.08,33.27,,,,,,,13,1,1.00000000000001
d79w2m-034_2_29,"{2093,-4637}",d79w2m-034,5043,Wines of Portugal,DAO CABIDO (Red),,1.65,17.80,Standard,wine,Still,,Portugal,DAO CABIDO (Red),1.85,17.80,,,red,,,,0,20,4
d79w2m-013_3_7,"{2081,-2831}",d79w2m-013,386,Red Bordeaux,CHATEAU PALMER (Medoc),1964,4.99,53.90,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillag),4.59,59.49,France,,,,Pauillac,,31,58,8.00000000000001
d79w2m-004_1_1,"{316,-2373}",d79w2m-004,5082,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALAN DE (Pauillac)",1955,6.99,75.50,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillag),8.99,73.50,France,,,,Pauillac,,4,78,40
d79w2m-038_1_3,"{241,-1474}",d79w2m-038,852,The Charming Vin Roses of France,SCIATINO ROSE (Corsica),1966,1.49,16.10,Standard,wine,Still,Rosé,France,SCIATINO ROSE (Corsica) Most delightful Rosa,1.49,16.10,,1966,rose,,,,21,104,0
d79w2m-038_2_2,"{234,-3448}",d79w2m-038,788,White Bordeaux,"GRAVES SUPERIEUR, Domaine",1966,1.79,19.35,Standard,wine,Still,White,France,GRAVES SUPERIEUR Domaine de Fegron,1.79,19.35,France,1966,,,Graves,,11,64,0
d79w2m-004_1_5,"{312,-3444}",d79w2m-004,5082,A Library of Rare Old Clarets,CHATEAU LATOUR (Pauillac),1955,17.50,189.00,Standard,wine,Still,Red,France,CHATEAU MISSION HAUT BRION (Graves),118.20,,France,,,,Graves,,22,14,2014
d79w2m-038_3_1,"{1992,-2971}",d79w2m-038,865,White Bordeaux,CHATEAU GUIRAUD (Sauternes),1959,3.49,37.77,Standard,wine,Still,White,France,CHATEAU GUIRAUD (Sauternes) Chateau Guiraud Chateau,3.49,37.70,France,1959,,,Sauternes,,24,150,0
d79w2m-014_1_6,"{279,-2992}",d79w2m-014,5039,Champagne for the Holidays,Bollinger Brut,0,6.35,68.58,Standard,wine,Sparkling,White,United Kingdom,BOLLINGER BRUT (19,6.35,68.58,France,,,,,,4,29,0
d79w2m-023_1_3,"{406,-2500}",d79w2m-023,519,The Very Best of Switzerland,"Gilliard Johannisberg ""Novembre""",1967,3.60,38.90,Standard,wine,Still,White,Switzerland,JOHANNISBERG Gilliard,3.80,38.90,US,1987,,,,,18,80,3.99999999999999
d79w2m-023_1_7,"{477,-4092}",d79w2m-023,5098,The Very Best of Austria,Prinz Metternich Schloss Grafenegg Gruener Veltliner,1966,2.89,31.21,Standard,wine,Still,Red,Austria,SCHLOSS GRAFENEGG GRUENER VELTLINER Estate=bottied Prinz Mettertich,2.89,31.21,Germany,1966,,Veltliner,,,49,90,0
d7bc7n-029_1_7,"{161,-5075}",d7bc7n-029,25,French Champagnes on Sale,"Ledoyen, Blanc de Blancs",1964,6.99,75.50,Standard,wine,Sparkling,White,France,LEDOYEN BLANC DE BLANCS,6.99,75.50,,1964,white,,,,1,80,0
d7bc7n-029_2_3,"{1934,-3739}",d7bc7n-029,836,Sparkling Wines on Sale,Clairette De Die,0,4.59,49.55,Standard,wine,Sparkling,White,France,CLAIRETTE DE DIE (Drome),4.59,49.55,France,,,,Clairette de Die,,8,15,0
d79w2m-025_1_3,"{218,-2693}",d79w2m-025,571,Burgandy,"COTE DE BEAUNE VILLAGES, Nicolas",1964,2.49,26.90,Standard,wine,Still,Red,France,COTE DE BEAUNE VILLAGES Nicolas,2.49,26.90,France,,,,Cote de Beaune Villages,,1,102,0
d79w2m-025_2_8,"{2051,-4245}",d79w2m-025,372,Burgandy,"CHAMBERTIN, Pierre Poupon",1964,6.79,74.75,Standard,wine,Still,Red,France,CHAMBERTIN Pierre Poupon,6.79,74.75,France,,,,Chambertin,,1,42,0
d79w2m-026_1_1,"{254,-2051}",d79w2m-026,455,The Great White Burgandies of the Blessed 1966 vintage,PINOT CHARDONNAY,1964,1.59,17.15,Standard,wine,Still,White,France,PINOT CHARDONNAY,1.59,,,,,Pinot Chardonnay,,,0,87,0
d79w2m-029_1_2,"{252,-2656}",d79w2m-029,368,Clarets of the 1962 Vintage,"CHATEAU LA VIEILLE EGLISE
 (Fronsac)",1962,1.79,19.35,Standard,wine,Still,Red,France,CHATEAU VIEILLE EGLISE (Fronsac),1.79,19.35,France,,,,Fronsac,,4,85,0
d7c889-012_1_7,"{771,-3480}",d7c889-012,5036,"""Best Buys"" In Champagne","St. Michel Pink (Finger Lakes, N.Y.)",0,2.49,26.90,Standard,wine,Sparkling,Rosé,United States of America,BOYER BRUT (Hanut Savoie),3.49,39.75,France,1962,,,Savoie,,28,219,20
d7g59k-004_1_4,"{463,-1909}",d7g59k-004,-1,Red Burgundy,"Volnay, Clos des Ducs",1969,59.88,0.00,Standard,wine,Still,Red,France,Volnay Clos des Ducs,59.88,,France,,,,Volnay,,1,105,0
d7h59w-017_1_1,"{356,-2506}",d7h59w-017,97,Champagnes on Sale,"St. Michel Brut (Finger Lakes, N. Y. )",0,2.79,31.50,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL BRUT (Finger Lakes,2.79,31.30,US,,,,Finger Lakes,,13,39,0
d7h014-013_2_3,"{3399,-2048}",d7h014-013,57,French Champagne,Marcel Pere Et Fils Brut,1970,9.99,108.00,Standard,wine,Sparkling,White,France,BRITE Pita PERE MADE,9.99,108.00,,,,,,,19,218,0
d7h014-014_1_10,"{971,-2827}",d7h014-014,91,French Champagnes,Krug Brut Reserve,0,29.99,323.95,Standard,wine,Sparkling,White,France,KRUG BRUT RESERVE,29.99,223.95,Romania,,,,,,0,225,0
d7h014-014_2_1,"{3350,-560}",d7h014-014,33,French Champagne,"Dom Perignon,  Moet & Chandon",1970,36.98,0.00,Standard,wine,Sparkling,White,France,DOM PERIGNON MOET CHANDON,26.89,,US,1970,,,,,4,150,201.8
d7kw23-008_2_1,"{2095,-2449}",d7kw23-008,2,Other Champagnes & Sparkling Wines,St. Michel Brut,0,2.79,30.15,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL BRUT (Finger Lakes,2.17,30.15,US,,,,Finger Lakes,,18,76,12.4
d7js34-026_1_7,"{647,-2988}",d7js34-026,18,Pick Your Favorite French Champagne,Clicquot Yellow Label Brut,0,6.64,71.71,Standard,wine,Sparkling,White,France,Clicquot Yellow Label Brut,6.64,71.71,,,,,,,0,15,0
d7js34-026_1_8,"{651,-3072}",d7js34-026,31,Pick Your Favorite French Champagne,Louis Roederer Cour Royale Brut,0,6.98,75.50,Standard,wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,6.98,75.50,France,,,,,,0,21,0
d7kw23-010_1_3,"{2047,-1502}",d7kw23-010,810,Unusual Wines (Cont'd),Fitou (Pyrenees),0,1.69,18.25,Standard,wine,Still,Red,France,CAHORS ROUGE,1.99,19.35,France,1966,red,,Cahors,,13,27,6
d7kw23-009_1_12,"{527,-3612}",d7kw23-009,845,Red Wines from the Rhone Valley,Chateauneuf Du Pape,1961,2.79,30.15,Standard,wine,Still,Red,France,COTE ROTIE Thierry),2.99,32.30,France,1966,,,Cote Rotie,,16,10,4
d7ms3r-030_1_16,"{550,-5120}",d7ms3r-030,1138,"Sparkling ""Cold Duck""",Barton & Guestier,0,5.50,59.40,Standard,wine,Sparkling,Rosé,France,B&G (France),5.30,59.40,Italy,,,,,,14,160,4
d7nk5r-002_2_3,"{2109,-3320}",d7nk5r-002,5020,Other Champagnes and Sparkling Wines,"St. Michel Sparkling Burgundy (Finger Lakes, N.Y.)",0,2.49,26.90,Standard,wine,Sparkling,Red,United States of America,SAINT MICHEL SPARKLING BURGUNDY (Finger Lakes,2.49,26.90,,,,,Finger Lakes,Burgundy,11,8,0
d7pp4q-023_1_18,"{408,-3246}",d7pp4q-023,64,French Champange,Taittinger Brut La Francaise,0,13.98,154.34,Standard,wine,Sparkling,White,France,MOET CHANDON BRUT,13.99,151.09,US,1971,,,,,23,40,0.199999999999996
d7pp4q-023_1_22,"{412,-3457}",d7pp4q-023,18,French Champagne,Clicquot Yellow Label Brut,0,15.25,173.85,Standard,wine,Sparkling,White,France,PIPER HEIDSIECK BRUT,15.89,171.61,France,1971,,,,,18,43,12.8
d7ps3c-002_2_5,"{2035,-3889}",d7ps3c-002,81,Other Champagnes and Sparkling Wines,BOYER BRUT (Haut-Savoie),1964,3.49,39.75,Standard,wine,Sparkling,White,France,BOYER BRUT (Haut Savoie),3.49,39.75,France,1964,,,Savoie,,1,77,0
d7ps3c-002_2_9,"{2054,-5279}",d7ps3c-002,37,Other Champagnes and Sparkling Wines,Almaden Blanc de Blancs Brut (California),,6.08,65.66,Standard,wine,Sparkling,White,United States of America,Almaden Blanc de Blancs Brut,6.08,65.66,,,white,,,,13,66,0
d7pp4q-023_1_27,"{416,-3999}",d7pp4q-023,36,French Champagne,Perrier Jouet Fleur de France,1971,24.95,269.45,Standard,wine,Sparkling,White,France,PERRIER JOUET FLEUR DE FRANCE,28.95,269.45,France,1971,,,,,0,45,80
d7pp4q-023_2_3,"{2016,-1611}",d7pp4q-023,102,American Champagne,Taylor Brut (New York),0,5.49,62.50,Standard,wine,Sparkling,White,United States of America,TAYLOR BRUT (New York),5.49,62.50,US,,,,,New York,0,5,0
d7sg6b-014_1_4,"{751,-2255}",d7sg6b-014,120,Champagnes and Sparkling Wines,Marcel Pere Et Fils Brut,0,7.99,86.30,Standard,wine,Sparkling,White,France,MARCEL PERE FILS BRUT,7.99,86.30,,,,,,,3,373,0
d7vc79-003_1_14,"{552,-4007}",d7vc79-003,261,French Champagnes,Pol Roger Brut,1964,9.50,102.50,Standard,wine,Sparkling,White,France,POL ROGER BRUT,2.50,9.50,France,1964,,,,,0,27,140
d7vc79-003_2_11,"{2220,-4199}",d7vc79-003,83,American Champagnes,Almaden Brut,0,4.95,53.46,Standard,wine,Sparkling,White,United States of America,"",4.95,,,,,,,,12,51,0
d7vc79-003_2_4,"{2232,-2551}",d7vc79-003,116,French Champagnes,Bollinger R. D.,1961,15.50,167.40,Standard,wine,Sparkling,White,France,"",15.50,,,,,,,,15,46,0
d7vc79-007_1_1,"{532,-2084}",d7vc79-007,-1,,Old Jeb 6 Yr,0,3.99,46.75,,spirit,,,United States of America,Ieb 2nd,3.99,40.78,,,,,,,9,40,0
d7v88n-004_3_1,"{660,-3140}",d7v88n-004,-1,American Champagnes,Great Western,0,4.35,46.98,Standard,wine,Sparkling,White,United States of America,Great Western Chrictian Pvrathore,5.02,,US,,,,,,20,660,13.4
d7z30t-008_3_4,"{2316,-3781}",d7z30t-008,56,Other World-Famous Champagnes,Mumm's Cordon Rouge Brut,1952,8.40,92.42,Standard,wine,Sparkling,White,France,CORDON ROUGE LOB,8.40,92.49,,,red,,,,11,112,0
d7ws37-000_1_5,"{729,-2466}",d7ws37-000,E,Rhine Wines,Oppenheimer Goldberg Natur,1949,1.99,22.65,Standard,wine,Still,White,Germany,OPPENHEIMER GOLDBERG NATUR (Original Baum 1tm FOLO tede IAPosiha,1.99,22.65,Argentina,1949,,,,,38,143,0
d7ws37-000_1_6,"{733,-2597}",d7ws37-000,F,Rhine Wines,Hochheimer Daubhaus,1949,2.19,24.75,Standard,wine,Still,White,Germany,HOCHHEIMER DAUBHAUS (Original Comm Aschrott) Nhe HET,8.19,24.75,Argentina,1949,,,,,33,147,120
d7101s-026_1_15,"{415,-3232}",d7101s-026,64,French Champagnes,Taittinger Brut La Francaise,0,13.49,148.93,Standard,wine,Sparkling,White,France,TAITTINGER BRUT FRANCAISE,13.49,148.93,France,,,,,,3,26,0
d7101s-026_1_9,"{419,-2872}",d7101s-026,35,French Champagnes,Pol Roger Brut,0,11.35,122.58,Standard,wine,Sparkling,White,France,POLROGER BRUT,11.35,122.88,,,,,,,1,28,0
d7101s-026_2_1,"{2050,-4062}",d7101s-026,151,American Champagnes,Gold Seal Brut (N.Y.),0,5.25,56.70,Standard,wine,Sparkling,White,United States of America,GOLD SEAL BRUT,5.25,56.70,,,,,,,7,17,0
d7388t-004_1_15,"{1096,-2277}",d7388t-004,-1,Champagnes,Moet & Chandon Dom Perignon Cuvee,1921,8.25,90.00,Fifth,wine,Sparkling,White,,Imperial Crown,5.25,57.00,Chile,,,,,,26,135,60
d7388t-004_1_7,"{1079,-1593}",d7388t-004,-1,Champagnes,"Krug, Private Cuvee",1928,6.25,68.00,Fifth,wine,Sparkling,White,,Private Cuvee,6.25,68.00,,,,,,,6,126,0
d73s33-006_1_7,"{600,-3959}",d73s33-006,97,"""Best Buys"" In champagne for the New Years Celebration",Charles Heidsieck Royal Brut,1959,11.95,129.06,Standard,wine,Sparkling,White,France,"",129.06,,,,,,,,28,214,2342.2
d76k5q-008_1_7,"{548,-4695}",d76k5q-008,17,French Champagnes and Sparkling Wines,Ledoyen Blanc de Blancs,1966,8.95,96.65,Standard,wine,Sparkling,White,France,LEDOYEN BLANC DE BLANCS,8.95,96.65,,1966,white,,,,0,169,0
d76k5q-008_2_3,"{2178,-2902}",d76k5q-008,53,American Champagnes,Schramsberg Blanc de Blancs,1970,8.95,96.65,Standard,wine,Sparkling,White,United States of America,"",5.95,96.65,,,,,,,27,152,60
d79w2m-004_1_20,"{305,-5054}",d79w2m-004,163,A Library of Rare Old Clarets,CHATEAU MARGAUX (Margaux),1952,14.50,156.00,Standard,wine,Still,Red,France,CHATEAU LATOUR (Pauillac),14.50,156.00,France,,,,Pauillac,,12,14,0
d79w2m-004_2_12,"{2093,-4267}",d79w2m-004,5055,A Library of Rare Old Clarets,"CHATEAU PICHON LONGUEVILLE

LALANDE (Pauillac)",1937,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU PICHON LONGUEVILLE LALANDE (Pauillac),9.95,107.45,France,,,,Pauillac,,2,75,0
d79w2m-026_2_2,"{2100,-2442}",d79w2m-026,840,The Great White Burgandies of the Blessed 1966 vintage,CORTON CHARLEMAGNE,1964,5.49,59.30,Standard,wine,Still,White,France,CORTON CHARLEMAGNE,5.49,59.30,France,,,,Corton Charlemagne,,0,26,0
d79w2m-026_2_9,"{2107,-4873}",d79w2m-026,375,The Great White Burgandies of the Blessed 1966 vintage,MUSIGNY BLANC,1964,18.25,197.10,Standard,wine,Still,White,France,MUSIGNY BLANC,14.97,18.25,France,,white,,Musigny,,0,34,65.6
d79w2m-029_2_10,"{2014,-4704}",d79w2m-029,115,Clarets of the 1962 Vintage,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1962,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU LAFITE ROTHSCHILD (Pauillac),9.95,107.45,France,,,,Pauillac,,1,67,0
d79w2m-004_2_5,"{2096,-3177}",d79w2m-004,246,A Library of Rare Old Clarets,CHATEAU PETRUS (Pomerol),1948,12.50,135.00,Standard,wine,Still,Red,France,CHATEAU PETRUS (Pomerol),12.50,135.00,France,,,,Pomerol,,0,23,0
d79w2m-029_2_6,"{2014,-3663}",d79w2m-029,619,Clarets of the 1962 Vintage,CHATEAU AUSONE (St. Emilion),1962,7.99,86.30,Standard,wine,Still,Red,France,stature,7.99,86.30,,,,,,,24,18,0
d79w2m-004_2_7,"{2093,-3589}",d79w2m-004,303,A Library of Rare Old Clarets,"CHATEAU MOUTON ROTHSCHILD
 (Pauillac)",1947,27.50,295.00,Standard,wine,Still,Red,France,CHATEAU COS (Saint 'Estephe),14.50,156.00,,,,,,,23,19,260
d79w2m-030_1_5,"{365,-3394}",d79w2m-030,135*,Red Burgundies,"FIXIN CLOS NAPOLEON, Gelin . .",1966,3.79,40.95,Standard,wine,Still,Red,France,FIXIN CLOS NAPOLEON Gelin,3.79,40.95,France,,,,Fixin,,5,28,0
d79w2m-008_1_6,"{432,-2958}",d79w2m-008,655,"Original

Abfullung","FORSTER IESUITENGARTEN TROCKENBEERENAUSLESE, 'Dr. von Bassermann-Iordan",1964,40.00,,Standard,wine,Still,,Germany,FORSTER JESUITENGARTEN TROCKENBEERENAUSLESE Original Ablullune Bassermann~Jordan,40.00,,Argentina,1964,,,,,20,42,0
d79w2m-009_2_7,"{2119,-4161}",d79w2m-009,218,The Great 1961 Clarets,"CHATEAU MOUTON

ROTHSCHILD (Pauillac)",1964,17.50,189.00,Standard,wine,Still,Red,France,CHATEAU MOUTON ROTHSCHILD (Pauillac),17.50,189.00,France,,,,Pauillac,,2,65,0
d79w2m-013_3_19,"{2091,-4921}",d79w2m-013,866,Red Bordeaux,CHATEAU PETRUS (Pomerol),1964,9.95,107.45,Standard,wine,Still,Red,France,CHATEAU MOUTON ROTHSCHIL Pauillacy,9.95,105.53,France,,,,Pauillac,,22,50,0
d7bc7n-029_1_3,"{161,-3731}",d7bc7n-029,68,French Champagnes on Sale,Jamin Brut,1966,5.99,68.50,Standard,wine,Sparkling,White,France,JAMIN BRUT,5.99,68.50,,1966,,,,,0,92,0
d7bc7n-029_2_2,"{1946,-3230}",d7bc7n-029,81,Sparkline Wines on Sale,Boyer Brut,1966,3.99,43.10,Standard,wine,Sparkling,White,France,BOYER (Haut BRUT Savoie),3.99,43.10,France,1966,,,Savoie,,14,1,0
d79w2m-025_2_4,"{2027,-2957}",d79w2m-025,5010,Burgandy,"NUITS ST. GEORGES, PRULIERS, H. Gauges",1964,4.79,51.75,Standard,wine,Still,Red,France,NUITS SAINT GEORGES PRULIERS Gouges,4.79,51.75,France,,,,Nuits St. Georges,,10,112,0
d79w2m-034_1_20,"{344,-3698}",d79w2m-034,835,Red Wines of the Rhone Valley,"GIGONDAS, Co-op",1966,2.29,24.75,Standard,wine,Still,Red,France,GIGONDAS,2.20,24.95,France,1968,,,Gigondas,,7,0,1.8
d7d59z-007_1_4,"{342,-2817}",d7d59z-007,25,French Champagnes on Sale,Pommery and Greno Brut,0,8.99,97.09,Standard,wine,Sparkling,White,France,POMMERY AND GRENO BRUT,8.99,97.09,France,,,,,,0,196,0
d79w2m-037_1_7,"{292,-4991}",d79w2m-037,187,The Good 1960 and 1963 Clarets,"CHATEAU LAFITE ROTHSCHILD
 (Pauillac)",1960,6.99,75.50,Standard,wine,Still,Red,France,CHATEAU LAFITE ROTHSCHILD Bawllac),6.99,75.50,France,,,,,,5,69,0
d7g01t-025_1_23,"{535,-3410}",d7g01t-025,34,French Champagnes,Louis Roederer Brut,1971,14.95,162.00,Standard,wine,Sparkling,White,France,LOUIS ROEDERER BRUT,14.95,162.00,France,1971,,,,,0,168,0
d7h014-014_1_2,"{955,-882}",d7h014-014,18,French Champagne,Clicquot Yellow Label Brut,0,15.25,173.85,Standard,wine,Sparkling,White,France,BOLLINGER SPECIAL CUVEE BRUT The Aaron From Champagne Britain 'Bollinger! CLICQUOT YELLOW LABEL BRUT,15.25,173.85,France,1934,,,,Champagne,74,216,0
d7k01r-001_1_7,"{842,-4607}",d7k01r-001,130,Still Champagne,Bollinger Coteaux Champenois,0,4.89,52.82,Standard,wine,Still,White,France,BOLLINGER COTEAUX CHAMPENOIS,4.89,52.82,France,,,,,,0,362,0
d7js34-025_1_9,"{558,-3969}",d7js34-025,97,American Champagne,"St. Michel Brut (Finger Lakes, N.Y.)",0,2.79,31.50,Standard,wine,Sparkling,White,United States of America,SAINT MICHEL BRUT (Finger Lakes,2.79,31.50,US,,,,Finger Lakes,,11,94,0
d7js34-026_1_5,"{639,-2836}",d7js34-026,59,Pick Your Favorite French Champagne,Mumm's Extra Dry,0,6.77,74.49,Standard,wine,Sparkling,White,France,Mum's Extra Dry,8.77,74.49,,,,,,,1,16,40
